"draw","previous_x","previous_y","candidate_x","candidate_y","alpha","u","accept","retained_x","retained_y"
984,0.727234301777575,-1.0440374716611,0.898189726577843,-0.800623152482631,0.829418817631846,0.404198699397966,"Yes",0.898189726577843,-0.800623152482631
985,0.898189726577843,-0.800623152482631,0.240517970535258,-3.10891639524942,0.000570330582621007,0.444641624111682,"No",0.898189726577843,-0.800623152482631
986,0.898189726577843,-0.800623152482631,2.74996262196188,-0.291921408048287,2.79410976990812e-06,0.0179804638028145,"No",0.898189726577843,-0.800623152482631
987,0.898189726577843,-0.800623152482631,1.28565652114284,0.727532270452021,0.00752459884314224,0.519166388781741,"No",0.898189726577843,-0.800623152482631
988,0.898189726577843,-0.800623152482631,0.618042585681895,-0.886379637402528,1,0.88024383992888,"Yes",0.618042585681895,-0.886379637402528
989,0.618042585681895,-0.886379637402528,-2.61911903144168,-0.501392557112804,9.7501735010604e-08,0.618035750230774,"No",0.618042585681895,-0.886379637402528
990,0.618042585681895,-0.886379637402528,0.030091332354341,0.619379992828912,1,0.290722575737163,"Yes",0.030091332354341,0.619379992828912
991,0.030091332354341,0.619379992828912,-1.95058192784374,3.03369212416014,0.010512617631392,0.0623877835460007,"No",0.030091332354341,0.619379992828912
992,0.030091332354341,0.619379992828912,3.05037014258228,-0.0877496250071098,2.14153079174158e-08,0.13316548592411,"No",0.030091332354341,0.619379992828912
993,0.030091332354341,0.619379992828912,-0.72969514494655,-1.22337227369861,0.0197577619283256,0.787545092171058,"No",0.030091332354341,0.619379992828912
994,0.030091332354341,0.619379992828912,-0.676281681377918,0.416559752872449,0.902944759192271,0.578487507067621,"Yes",-0.676281681377918,0.416559752872449
995,-0.676281681377918,0.416559752872449,1.03408226985157,1.50680737621117,0.000911304068859629,0.117853416129947,"No",-0.676281681377918,0.416559752872449
996,-0.676281681377918,0.416559752872449,-0.0698725357326783,-0.272634078677572,1,0.563860224559903,"Yes",-0.0698725357326783,-0.272634078677572
997,-0.0698725357326783,-0.272634078677572,0.091054505410614,-1.6207500173622,0.107952244513839,0.959454729687423,"No",-0.0698725357326783,-0.272634078677572
998,-0.0698725357326783,-0.272634078677572,-2.09809207984134,-1.58895117664967,1.72736192424668e-08,0.638065835693851,"No",-0.0698725357326783,-0.272634078677572
999,-0.0698725357326783,-0.272634078677572,-1.29474461775291,-2.42980100240987,1.99707757859685e-07,0.816628299420699,"No",-0.0698725357326783,-0.272634078677572
1000,-0.0698725357326783,-0.272634078677572,1.41162621215639,2.01820697601411,1.19872590703385e-06,0.586924392497167,"No",-0.0698725357326783,-0.272634078677572
1001,-0.0698725357326783,-0.272634078677572,0.31114118938412,2.57316585177804,0.000250051666547519,0.662296478869393,"No",-0.0698725357326783,-0.272634078677572
1002,-0.0698725357326783,-0.272634078677572,0.392045777921418,0.127401018283449,0.73983217140168,0.381414014613256,"Yes",0.392045777921418,0.127401018283449
1003,0.392045777921418,0.127401018283449,0.27932263764806,2.81586297202156,9.75963729010331e-05,0.872112964047119,"No",0.392045777921418,0.127401018283449
1004,0.392045777921418,0.127401018283449,1.27723656432127,1.23878712132294,0.000532363749881197,0.00989261548966169,"No",0.392045777921418,0.127401018283449
1005,0.392045777921418,0.127401018283449,-0.168142249868213,0.348587626761744,1,0.688283597817644,"Yes",-0.168142249868213,0.348587626761744
1006,-0.168142249868213,0.348587626761744,-0.0798621916239636,0.915699565556809,0.525098331895099,0.289707734948024,"Yes",-0.0798621916239636,0.915699565556809
1007,-0.0798621916239636,0.915699565556809,0.0739015148376252,-0.77092188093784,1,0.235909562790766,"Yes",0.0739015148376252,-0.77092188093784
1008,0.0739015148376252,-0.77092188093784,1.41854298697196,-1.41387549114019,0.218496088381501,0.414701403584331,"No",0.0739015148376252,-0.77092188093784
1009,0.0739015148376252,-0.77092188093784,0.34639338862325,-0.0372019224072166,1,0.588628078810871,"Yes",0.34639338862325,-0.0372019224072166
1010,0.34639338862325,-0.0372019224072166,0.458074415342861,-1.7879057295231,0.171581698158655,0.0968721813987941,"Yes",0.458074415342861,-1.7879057295231
1011,0.458074415342861,-1.7879057295231,0.584364046930885,-1.87575503067506,0.969583658103669,0.638807447161525,"Yes",0.584364046930885,-1.87575503067506
1012,0.584364046930885,-1.87575503067506,0.356446518994337,-1.04642363733368,1,0.651490540476516,"Yes",0.356446518994337,-1.04642363733368
1013,0.356446518994337,-1.04642363733368,-1.27044249442744,-2.67783329022595,6.1774000888846e-08,0.10586489434354,"No",0.356446518994337,-1.04642363733368
1014,0.356446518994337,-1.04642363733368,2.24194581518409,-2.07141232676901,0.0116519682568201,0.654639084590599,"No",0.356446518994337,-1.04642363733368
1015,0.356446518994337,-1.04642363733368,1.12171251903669,-2.12902957133876,0.188283951654966,0.654113663127646,"No",0.356446518994337,-1.04642363733368
1016,0.356446518994337,-1.04642363733368,-0.154458041836656,1.83303397260518,0.106634103589885,0.408980745123699,"No",0.356446518994337,-1.04642363733368
1017,0.356446518994337,-1.04642363733368,-1.78211841680605,-3.0173261174925,7.56498051330957e-12,0.719089534832165,"No",0.356446518994337,-1.04642363733368
1018,0.356446518994337,-1.04642363733368,1.64753345551384,-1.68110041102136,0.120950890089049,0.722928693983704,"No",0.356446518994337,-1.04642363733368
1019,0.356446518994337,-1.04642363733368,0.571364084100259,0.698671156839322,0.262810014783615,0.962512419559062,"No",0.356446518994337,-1.04642363733368
1020,0.356446518994337,-1.04642363733368,-1.93123369286918,-3.16286468121119,2.35661656714275e-13,0.671713888645172,"No",0.356446518994337,-1.04642363733368
1021,0.356446518994337,-1.04642363733368,1.14710124680874,-2.08331891896342,0.204084275479708,0.920156275155023,"No",0.356446518994337,-1.04642363733368
1022,0.356446518994337,-1.04642363733368,1.16650260339312,-0.408041400368364,0.263719517196469,0.681623357813805,"No",0.356446518994337,-1.04642363733368
1023,0.356446518994337,-1.04642363733368,-1.47501217329652,1.33079534817709,0.203246274719526,0.790416878182441,"No",0.356446518994337,-1.04642363733368
1024,0.356446518994337,-1.04642363733368,-1.38791025133157,-1.44547560020979,8.68569795938753e-05,0.317059214459732,"No",0.356446518994337,-1.04642363733368
1025,0.356446518994337,-1.04642363733368,4.35898361152213,-1.69567533473667,8.50109142293084e-12,0.843950651353225,"No",0.356446518994337,-1.04642363733368
1026,0.356446518994337,-1.04642363733368,2.67889426285604,-0.234999398241456,3.55920256738375e-06,0.489595673047006,"No",0.356446518994337,-1.04642363733368
1027,0.356446518994337,-1.04642363733368,-3.77859861385216,1.08552379784562,8.15404420347804e-10,0.0240978770889342,"No",0.356446518994337,-1.04642363733368
1028,0.356446518994337,-1.04642363733368,-0.610919204136764,-0.216815063614665,0.634293341841273,0.186973100760952,"Yes",-0.610919204136764,-0.216815063614665
1029,-0.610919204136764,-0.216815063614665,1.61754722774182,-3.18915990746781,0.0178088606349801,0.385856300825253,"No",-0.610919204136764,-0.216815063614665
1030,-0.610919204136764,-0.216815063614665,-2.17731207867184,1.16918945437046,0.00910772047262134,0.304036786081269,"No",-0.610919204136764,-0.216815063614665
1031,-0.610919204136764,-0.216815063614665,-1.17201407786881,-1.91238216903923,5.38800157196058e-05,0.51984126935713,"No",-0.610919204136764,-0.216815063614665
1032,-0.610919204136764,-0.216815063614665,-1.09262306214728,-1.61818412242012,0.00056204173129997,0.136276849545538,"No",-0.610919204136764,-0.216815063614665
1033,-0.610919204136764,-0.216815063614665,-2.85189675075986,0.0385234350897184,3.08971067126842e-07,0.160799811361358,"No",-0.610919204136764,-0.216815063614665
1034,-0.610919204136764,-0.216815063614665,-0.496174214574581,0.390203831205938,1,0.681382973911241,"Yes",-0.496174214574581,0.390203831205938
1035,-0.496174214574581,0.390203831205938,-2.85133498226703,1.14525200720988,2.07407182312385e-05,0.313015209278092,"No",-0.496174214574581,0.390203831205938
1036,-0.496174214574581,0.390203831205938,-3.43108831817397,2.2003491129931,2.19425612318392e-06,0.801888053771108,"No",-0.496174214574581,0.390203831205938
1037,-0.496174214574581,0.390203831205938,1.54961829505983,0.523336317226128,0.00159474869744139,0.781255253124982,"No",-0.496174214574581,0.390203831205938
1038,-0.496174214574581,0.390203831205938,-3.00071312799542,3.17896658948148,0.000153988135658685,0.0622019066940993,"No",-0.496174214574581,0.390203831205938
1039,-0.496174214574581,0.390203831205938,-0.999076718242825,-3.44650496904402,1.24524660054701e-09,0.834366150433198,"No",-0.496174214574581,0.390203831205938
1040,-0.496174214574581,0.390203831205938,-1.62243116199278,2.20852378016737,0.0659822931125754,0.96409840718843,"No",-0.496174214574581,0.390203831205938
1041,-0.496174214574581,0.390203831205938,0.758015025178098,1.03524339195125,0.0292187703611569,0.0948041202500463,"No",-0.496174214574581,0.390203831205938
1042,-0.496174214574581,0.390203831205938,-2.74529906252876,-0.947195314088265,8.26548027622565e-10,0.292076647514477,"No",-0.496174214574581,0.390203831205938
1043,-0.496174214574581,0.390203831205938,-0.242478597464567,0.683612035707039,1,0.963008504593745,"Yes",-0.242478597464567,0.683612035707039
1044,-0.242478597464567,0.683612035707039,4.10463950541399,0.0854271185560531,1.47321515514119e-15,0.370971086202189,"No",-0.242478597464567,0.683612035707039
1045,-0.242478597464567,0.683612035707039,0.873740279301857,0.401002444738445,0.118245003334271,0.247929869452491,"No",-0.242478597464567,0.683612035707039
1046,-0.242478597464567,0.683612035707039,-1.31988501492764,-0.049669731052582,0.0345833794756915,0.0540500893257558,"No",-0.242478597464567,0.683612035707039
1047,-0.242478597464567,0.683612035707039,-1.21329350635674,-1.91056455343904,1.70872885633122e-05,0.690867939032614,"No",-0.242478597464567,0.683612035707039
1048,-0.242478597464567,0.683612035707039,-0.61543416927495,-0.208569741509734,0.447379934018871,0.223558734636754,"Yes",-0.61543416927495,-0.208569741509734
1049,-0.61543416927495,-0.208569741509734,-1.04216951785597,-0.662223986815201,0.0532193694754609,0.818058990174904,"No",-0.61543416927495,-0.208569741509734
1050,-0.61543416927495,-0.208569741509734,-1.01365275468517,0.638516583330584,0.895406572918661,0.955479748314247,"No",-0.61543416927495,-0.208569741509734
1051,-0.61543416927495,-0.208569741509734,-0.836502661759851,1.87780883122058,0.483688787559828,0.226054006023332,"Yes",-0.836502661759851,1.87780883122058
1052,-0.836502661759851,1.87780883122058,-1.27816531204431,3.40404148682793,0.012663887577938,0.277573061175644,"No",-0.836502661759851,1.87780883122058
1053,-0.836502661759851,1.87780883122058,-3.2720120449097,1.29306443820318,2.65719046258219e-06,0.654863932868466,"No",-0.836502661759851,1.87780883122058
1054,-0.836502661759851,1.87780883122058,3.60409758623817,1.13786897626708,2.3327908617897e-15,0.443614794174209,"No",-0.836502661759851,1.87780883122058
1055,-0.836502661759851,1.87780883122058,-1.47789063191699,3.58845769519468,0.00779245900774307,0.467780404258519,"No",-0.836502661759851,1.87780883122058
1056,-0.836502661759851,1.87780883122058,-0.484313019065023,1.6305007064429,1,0.0798998400568962,"Yes",-0.484313019065023,1.6305007064429
1057,-0.484313019065023,1.6305007064429,-0.0410290484931634,2.90360296788718,0.00129699203899344,0.499320531496778,"No",-0.484313019065023,1.6305007064429
1058,-0.484313019065023,1.6305007064429,0.102398511303206,2.60744158188367,0.00301120944899655,0.848938246024773,"No",-0.484313019065023,1.6305007064429
1059,-0.484313019065023,1.6305007064429,1.58840697714264,2.37130893227935,5.85092197107944e-08,0.207150774775073,"No",-0.484313019065023,1.6305007064429
1060,-0.484313019065023,1.6305007064429,-0.640635872863315,3.24125063672583,0.0036054591323253,0.345361099811271,"No",-0.484313019065023,1.6305007064429
1061,-0.484313019065023,1.6305007064429,-0.489250755187101,2.9835566442731,0.00735317670295095,0.453450795495883,"No",-0.484313019065023,1.6305007064429
1062,-0.484313019065023,1.6305007064429,2.32449201479493,2.19706844314439,2.79818008557287e-11,0.946433251490816,"No",-0.484313019065023,1.6305007064429
1063,-0.484313019065023,1.6305007064429,-0.469432842300819,1.18581862839712,1,0.077493948629126,"Yes",-0.469432842300819,1.18581862839712
1064,-0.469432842300819,1.18581862839712,1.83998570090359,0.945388172667306,3.01212634967359e-05,0.847332555335015,"No",-0.469432842300819,1.18581862839712
1065,-0.469432842300819,1.18581862839712,-0.555536657063895,3.41394715269493,0.000432661127895724,0.482530328677967,"No",-0.469432842300819,1.18581862839712
1066,-0.469432842300819,1.18581862839712,-1.82440746742822,1.50873054337209,0.0675735435839979,0.262027583783492,"No",-0.469432842300819,1.18581862839712
1067,-0.469432842300819,1.18581862839712,-0.903086750757642,-0.815732775003522,0.048010744298025,0.37037971871905,"No",-0.469432842300819,1.18581862839712
1068,-0.469432842300819,1.18581862839712,-0.68831056236997,-1.2357885411452,0.0319893257396152,0.908848922234029,"No",-0.469432842300819,1.18581862839712
1069,-0.469432842300819,1.18581862839712,-0.914110467597098,0.0725511719537053,0.444749441987311,0.467889295890927,"No",-0.469432842300819,1.18581862839712
1070,-0.469432842300819,1.18581862839712,-1.24706652837598,-0.470061368840079,0.0230491277099442,0.0194853933062404,"Yes",-1.24706652837598,-0.470061368840079
1071,-1.24706652837598,-0.470061368840079,1.42991111489555,1.62847284186709,0.00101318638060157,0.943198160035536,"No",-1.24706652837598,-0.470061368840079
1072,-1.24706652837598,-0.470061368840079,-1.17616396698077,0.00933334962576482,1,0.949660220649093,"Yes",-1.17616396698077,0.00933334962576482
1073,-1.17616396698077,0.00933334962576482,-3.59960983092544,0.397006230157951,1.28950760663355e-09,0.756707218242809,"No",-1.17616396698077,0.00933334962576482
1074,-1.17616396698077,0.00933334962576482,-0.180481389728828,-0.916768819127501,1,0.738969624741003,"Yes",-0.180481389728828,-0.916768819127501
1075,-0.180481389728828,-0.916768819127501,-1.03932627806783,-1.20684473355386,0.00752931076781511,0.473923099692911,"No",-0.180481389728828,-0.916768819127501
1076,-0.180481389728828,-0.916768819127501,-0.838294927601201,-1.20747706840231,0.0259550289996043,0.0997563193086535,"No",-0.180481389728828,-0.916768819127501
1077,-0.180481389728828,-0.916768819127501,-1.59820334728674,-1.89906663078824,1.30589792854477e-06,0.258084057597443,"No",-0.180481389728828,-0.916768819127501
1078,-0.180481389728828,-0.916768819127501,0.0833331265410153,-1.73107100242646,0.226399766337262,0.0174710873980075,"Yes",0.0833331265410153,-1.73107100242646
1079,0.0833331265410153,-1.73107100242646,-0.495976288765249,-2.37454509683271,0.00313884309955096,0.0797094702720642,"No",0.0833331265410153,-1.73107100242646
1080,0.0833331265410153,-1.73107100242646,0.472195524575675,-2.26668244020684,0.486184359638035,0.328052547527477,"Yes",0.472195524575675,-2.26668244020684
1081,0.472195524575675,-2.26668244020684,-1.65637063256787,-2.62260328182945,2.24937233533801e-08,0.965938112931326,"No",0.472195524575675,-2.26668244020684
1082,0.472195524575675,-2.26668244020684,3.36454248893817,-0.103253256837164,9.11812440381095e-09,0.543116777902469,"No",0.472195524575675,-2.26668244020684
1083,0.472195524575675,-2.26668244020684,2.64878152240427,-3.21310843453112,0.020417630455005,0.954017581418157,"No",0.472195524575675,-2.26668244020684
1084,0.472195524575675,-2.26668244020684,1.04773452635936,-3.78780069910529,0.00572702909677983,0.91498124296777,"No",0.472195524575675,-2.26668244020684
1085,0.472195524575675,-2.26668244020684,2.54709192101043,-3.17495457814252,0.0321052128966438,0.45157281588763,"No",0.472195524575675,-2.26668244020684
1086,0.472195524575675,-2.26668244020684,3.18832978647646,0.810183805343832,1.37086929763578e-10,0.437472847988829,"No",0.472195524575675,-2.26668244020684
1087,0.472195524575675,-2.26668244020684,-1.38534875476412,-2.20632391847748,1.14656854144474e-05,0.661572992336005,"No",0.472195524575675,-2.26668244020684
1088,0.472195524575675,-2.26668244020684,-2.53576004382318,-0.870934472495733,4.59790620658715e-07,0.0830879292916507,"No",0.472195524575675,-2.26668244020684
1089,0.472195524575675,-2.26668244020684,2.0864828253936,-5.16207126144189,3.13748825227032e-05,0.795920270960778,"No",0.472195524575675,-2.26668244020684
1090,0.472195524575675,-2.26668244020684,-0.306849965001719,0.417904157112431,1,0.798305839300156,"Yes",-0.306849965001719,0.417904157112431
1091,-0.306849965001719,0.417904157112431,-2.04993099213501,1.68770020414785,0.0145970141468233,0.382420249283314,"No",-0.306849965001719,0.417904157112431
1092,-0.306849965001719,0.417904157112431,-1.86093189330189,-1.03092234957849,8.13448164070376e-06,0.470533462241292,"No",-0.306849965001719,0.417904157112431
1093,-0.306849965001719,0.417904157112431,-0.70408376634061,-2.09366129670979,0.000270126158810873,0.408220751443878,"No",-0.306849965001719,0.417904157112431
1094,-0.306849965001719,0.417904157112431,3.85153311135101,0.570463868612386,1.29291806659457e-15,0.740645259153098,"No",-0.306849965001719,0.417904157112431
1095,-0.306849965001719,0.417904157112431,-2.48928322537556,-0.586274166707711,1.76650203079427e-07,0.343479340197518,"No",-0.306849965001719,0.417904157112431
1096,-0.306849965001719,0.417904157112431,0.0399130711283069,2.74389511714807,0.000478578097245567,0.501375308260322,"No",-0.306849965001719,0.417904157112431
1097,-0.306849965001719,0.417904157112431,0.727152525309962,1.63253250540709,0.00250272709247621,0.202748528448865,"No",-0.306849965001719,0.417904157112431
1098,-0.306849965001719,0.417904157112431,1.74826279804265,2.68425628461212,1.53524908069473e-10,0.268352788640186,"No",-0.306849965001719,0.417904157112431
1099,-0.306849965001719,0.417904157112431,-1.16491889657481,0.825475251725737,0.255184596208299,0.830402801977471,"No",-0.306849965001719,0.417904157112431
1100,-0.306849965001719,0.417904157112431,3.1395638508588,0.797450200617092,1.08110659590522e-11,0.694332770304754,"No",-0.306849965001719,0.417904157112431
1101,-0.306849965001719,0.417904157112431,-1.73045151703484,-0.182716077908823,0.001432716817878,0.0119702899828553,"No",-0.306849965001719,0.417904157112431
1102,-0.306849965001719,0.417904157112431,0.963966889000453,2.18004086432505,2.23758796311256e-05,0.561263669747859,"No",-0.306849965001719,0.417904157112431
1103,-0.306849965001719,0.417904157112431,1.55718300515942,-0.282823898446149,0.0194031450550331,0.0943637245800346,"No",-0.306849965001719,0.417904157112431
1104,-0.306849965001719,0.417904157112431,0.691472862192874,0.781813850683922,0.0786916268187521,0.474617335014045,"No",-0.306849965001719,0.417904157112431
1105,-0.306849965001719,0.417904157112431,2.12703582597717,-0.46448639462353,0.000760250873777908,0.256770509760827,"No",-0.306849965001719,0.417904157112431
1106,-0.306849965001719,0.417904157112431,-2.51230836502917,1.33837603998666,0.000508868721016281,0.0802648044191301,"No",-0.306849965001719,0.417904157112431
1107,-0.306849965001719,0.417904157112431,-0.738448417626968,-0.536137357495567,0.12702326389371,0.04491480672732,"Yes",-0.738448417626968,-0.536137357495567
1108,-0.738448417626968,-0.536137357495567,-1.40283030596525,-1.24129378480155,0.00112558755216719,0.182149895466864,"No",-0.738448417626968,-0.536137357495567
1109,-0.738448417626968,-0.536137357495567,0.305869705918813,-1.28224335778702,1,0.558550538262352,"Yes",0.305869705918813,-1.28224335778702
1110,0.305869705918813,-1.28224335778702,1.28563795626808,1.30593805539854,0.000660661208235302,0.823855439666659,"No",0.305869705918813,-1.28224335778702
1111,0.305869705918813,-1.28224335778702,2.24521332706994,-1.63961216973211,0.0127672259955675,0.444359957706183,"No",0.305869705918813,-1.28224335778702
1112,0.305869705918813,-1.28224335778702,-0.526918168126454,-0.525722700021949,0.712600896218885,0.596523490967229,"Yes",-0.526918168126454,-0.525722700021949
1113,-0.526918168126454,-0.525722700021949,-3.71256515883799,-0.411843363184019,1.69116230499483e-13,0.334651176584885,"No",-0.526918168126454,-0.525722700021949
1114,-0.526918168126454,-0.525722700021949,0.207356000604544,0.589089636676697,1,0.882685876917094,"Yes",0.207356000604544,0.589089636676697
1115,0.207356000604544,0.589089636676697,0.107454324601458,0.323273604619233,1,0.0895949390251189,"Yes",0.107454324601458,0.323273604619233
1116,0.107454324601458,0.323273604619233,-0.685644603293802,-0.752077359025186,0.0963199340543079,0.778340646764264,"No",0.107454324601458,0.323273604619233
1117,0.107454324601458,0.323273604619233,-3.32377030304609,1.53173994673364,7.81735925607837e-07,0.271426672581583,"No",0.107454324601458,0.323273604619233
1118,0.107454324601458,0.323273604619233,-0.680636692635353,-1.69261767385098,0.00274347582148611,0.372525912476704,"No",0.107454324601458,0.323273604619233
1119,0.107454324601458,0.323273604619233,1.14223499165405,2.82226523385327,4.9322284818198e-08,0.421671585645527,"No",0.107454324601458,0.323273604619233
1120,0.107454324601458,0.323273604619233,2.26337060856595,0.438121752248636,4.91197475604924e-06,0.461624455405399,"No",0.107454324601458,0.323273604619233
1121,0.107454324601458,0.323273604619233,-1.05617116944669,0.585934644184834,0.319963949299321,0.609064308926463,"No",0.107454324601458,0.323273604619233
1122,0.107454324601458,0.323273604619233,-1.90951459577437,-0.625800337560604,5.13423391417259e-05,0.0935538148041815,"No",0.107454324601458,0.323273604619233
1123,0.107454324601458,0.323273604619233,2.76471634773576,-1.25133459840212,5.90628857350841e-05,0.135269278660417,"No",0.107454324601458,0.323273604619233
1124,0.107454324601458,0.323273604619233,2.57539299546623,0.867137837652689,1.14349127774339e-08,0.222111247247085,"No",0.107454324601458,0.323273604619233
1125,0.107454324601458,0.323273604619233,-0.240925006288562,0.728962852077007,0.905604305995649,0.800698607461527,"Yes",-0.240925006288562,0.728962852077007
1126,-0.240925006288562,0.728962852077007,-0.511219181539749,-1.5732124959778,0.0134338898403301,0.481457480695099,"No",-0.240925006288562,0.728962852077007
1127,-0.240925006288562,0.728962852077007,1.25486971332362,-0.384881651902267,0.130634565941597,0.517400992102921,"No",-0.240925006288562,0.728962852077007
1128,-0.240925006288562,0.728962852077007,-0.444062480349592,5.83575367746309,2.61772744773262e-13,0.14533345005475,"No",-0.240925006288562,0.728962852077007
1129,-0.240925006288562,0.728962852077007,-0.229888229969247,1.46497209818438,0.277466530958887,0.907370957313105,"No",-0.240925006288562,0.728962852077007
1130,-0.240925006288562,0.728962852077007,-0.144870328755716,4.86448378242543,2.79082754594738e-10,0.858560009393841,"No",-0.240925006288562,0.728962852077007
1131,-0.240925006288562,0.728962852077007,0.667216413370444,0.923758711461522,0.0685526104642615,0.283064814517274,"No",-0.240925006288562,0.728962852077007
1132,-0.240925006288562,0.728962852077007,-0.442831732791318,-0.316478493506861,0.620998777437059,0.501676347106695,"Yes",-0.442831732791318,-0.316478493506861
1133,-0.442831732791318,-0.316478493506861,1.18858463792051,-1.70798214282194,0.402582495133652,0.603978161001578,"No",-0.442831732791318,-0.316478493506861
1134,-0.442831732791318,-0.316478493506861,-0.764083160054396,-0.198682708399007,0.478026442200504,0.502023521345109,"No",-0.442831732791318,-0.316478493506861
1135,-0.442831732791318,-0.316478493506861,1.11631909976712,1.29574159164228,0.00185188146567937,0.996154136722907,"No",-0.442831732791318,-0.316478493506861
1136,-0.442831732791318,-0.316478493506861,-0.39562701684452,0.303585410097289,1,0.841351265786216,"Yes",-0.39562701684452,0.303585410097289
1137,-0.39562701684452,0.303585410097289,-1.51174301807477,-0.319700147976645,0.00419207840211236,0.211489185458049,"No",-0.39562701684452,0.303585410097289
1138,-0.39562701684452,0.303585410097289,0.0614794571864693,0.0204233084984878,1,0.21343759726733,"Yes",0.0614794571864693,0.0204233084984878
1139,0.0614794571864693,0.0204233084984878,1.0930503512287,-1.95872016927504,0.144618575314984,0.121444801334292,"Yes",1.0930503512287,-1.95872016927504
1140,1.0930503512287,-1.95872016927504,0.457684711514863,-4.90597571534732,1.44492280532752e-08,0.242135045817122,"No",1.0930503512287,-1.95872016927504
1141,1.0930503512287,-1.95872016927504,0.239806437520629,0.590926421822317,1,0.211002041818574,"Yes",0.239806437520629,0.590926421822317
1142,0.239806437520629,0.590926421822317,1.1655264839401,1.44990634198795,0.000580676566293532,0.378847290296108,"No",0.239806437520629,0.590926421822317
1143,0.239806437520629,0.590926421822317,-0.850093474187155,-2.44620363826519,1.95876879024825e-05,0.689502715365961,"No",0.239806437520629,0.590926421822317
1144,0.239806437520629,0.590926421822317,0.847924139773901,0.394372932736051,0.219884438076326,0.782007079804316,"No",0.239806437520629,0.590926421822317
1145,0.239806437520629,0.590926421822317,1.46251317849589,0.886184071395424,0.00100005592269304,0.730705780209973,"No",0.239806437520629,0.590926421822317
1146,0.239806437520629,0.590926421822317,-2.27958857434166,-0.247322012273902,1.97140895958115e-05,0.0207410561852157,"No",0.239806437520629,0.590926421822317
1147,0.239806437520629,0.590926421822317,-3.19096009324434,1.98967802976615,1.88748407180438e-05,0.158026732970029,"No",0.239806437520629,0.590926421822317
1148,0.239806437520629,0.590926421822317,1.50176786590667,-0.715590731716,0.119342591921398,0.852063664933667,"No",0.239806437520629,0.590926421822317
1149,0.239806437520629,0.590926421822317,2.51653513669635,2.8266942173827,1.49683305791459e-15,0.252566179493442,"No",0.239806437520629,0.590926421822317
1150,0.239806437520629,0.590926421822317,-0.348344983806166,-1.68339240083981,0.0301467903706897,0.137780705466866,"No",0.239806437520629,0.590926421822317
1151,0.239806437520629,0.590926421822317,0.608187696332913,-0.882099052838566,1,0.67015946120955,"Yes",0.608187696332913,-0.882099052838566
1152,0.608187696332913,-0.882099052838566,1.30820964079097,-1.61255169875828,0.256887547730316,0.925987654132769,"No",0.608187696332913,-0.882099052838566
1153,0.608187696332913,-0.882099052838566,-0.911053360102682,-1.09229336548122,0.012295811258798,0.860346155241132,"No",0.608187696332913,-0.882099052838566
1154,0.608187696332913,-0.882099052838566,2.75051860848834,-1.75723259073409,0.00030140670569974,0.504849140066653,"No",0.608187696332913,-0.882099052838566
1155,0.608187696332913,-0.882099052838566,-1.98309283809951,-1.54834257960073,1.1727155498209e-07,0.385523116681725,"No",0.608187696332913,-0.882099052838566
1156,0.608187696332913,-0.882099052838566,-1.22767435058877,-0.952063895150683,0.00298688743376667,0.619928816566244,"No",0.608187696332913,-0.882099052838566
1157,0.608187696332913,-0.882099052838566,2.36011286114523,-0.513981377357364,0.000196781916045223,0.0589413412380964,"No",0.608187696332913,-0.882099052838566
1158,0.608187696332913,-0.882099052838566,1.78206471859333,0.424095106796772,0.000501465307096732,0.194920039502904,"No",0.608187696332913,-0.882099052838566
1159,0.608187696332913,-0.882099052838566,0.672885864338235,0.95775988244368,0.0694699334162803,0.841146295424551,"No",0.608187696332913,-0.882099052838566
1160,0.608187696332913,-0.882099052838566,2.90862554403973,-0.963707199506139,7.52040761649628e-06,0.745426676701754,"No",0.608187696332913,-0.882099052838566
1161,0.608187696332913,-0.882099052838566,1.56604331909114,0.128286568384329,0.00760974406051786,0.0554790929891169,"No",0.608187696332913,-0.882099052838566
1162,0.608187696332913,-0.882099052838566,1.47357237295867,0.264910313320895,0.00866192856081632,0.222576207481325,"No",0.608187696332913,-0.882099052838566
1163,0.608187696332913,-0.882099052838566,2.76650671850303,-0.407535458178581,2.83523671939498e-06,0.88512570457533,"No",0.608187696332913,-0.882099052838566
1164,0.608187696332913,-0.882099052838566,0.471052091213182,0.566732922109929,0.425722266747251,0.159497242420912,"Yes",0.471052091213182,0.566732922109929
1165,0.471052091213182,0.566732922109929,-2.70812891778443,-0.836503277461228,8.36263867727451e-09,0.224446207983419,"No",0.471052091213182,0.566732922109929
1166,0.471052091213182,0.566732922109929,-0.849429872819819,1.67684447029417,0.898293687047361,0.354464332573116,"Yes",-0.849429872819819,1.67684447029417
1167,-0.849429872819819,1.67684447029417,-0.656153239846697,1.42667154142168,1,0.551073476206511,"Yes",-0.656153239846697,1.42667154142168
1168,-0.656153239846697,1.42667154142168,-1.72265112244695,0.673914819004736,0.0476849618209811,0.508115452714264,"No",-0.656153239846697,1.42667154142168
1169,-0.656153239846697,1.42667154142168,0.855668512987596,0.971869409461834,0.0474619028561325,0.357109255390242,"No",-0.656153239846697,1.42667154142168
1170,-0.656153239846697,1.42667154142168,0.0700581652492469,2.06387183257162,0.0291783041366553,0.617604566505179,"No",-0.656153239846697,1.42667154142168
